destination,category,user_url,username,stars,time,text
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/108681373185165391301/reviews?hl=en,Wing Wahyu Winarno,5,8 years ago,"This is the best hospital in town. Panti Rapih implements integrated information systems. Every action will be recorded in the computer so that nurses and doctors just need to see information related to patients. You don't need to worry if you have to change to other doctors, since they can review your medical record easily."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/108719460279942095761/reviews?hl=en,Primadewa Aji Nugroho,4,7 years ago,"You can get various health services here.  but you must patiently wait for the procedure that is still not effective here, the patient must wait a long time to complete it."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/106193324833888094593/reviews?hl=en,Indah Pinky,4,Edited 8 years ago,Has good services and good information system..every room in this building is so clean
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/116928055868870548901/reviews?hl=en,lintang pertiwi,5,Edited 5 years ago,"Good hospital services in Yogyakarta. It is preferred to make an appointment before go to the hospital during this pandemic to avoid long queue. With an appointment we can know the best time to go to the hospital to see the physician. We have to complete the covid screening form and body temperature is also checked  before we come in to this hospital. If you are  in unwell conditions and you have several symptoms of covid, you have to check in Gabriel clinic to have special check. Gabriel clinic is at the old building near of emergency room that is separated from patient without covid symptoms. The outpatient services without covid symptoms is served in new building that's called Boromeus. This hospital always clean the public area with disinfectant for several times. So we didn't worry to medical check in this hospital."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/117238589359472118625/reviews?hl=en,Benn Zan9er,1,2 years ago,"It was my first visit ever today to this Hospital.
I went to see the dentist and the service was mediocre.
The guy who assisted the doctor was super unfriendly not even smiling. He only gave me a piece of tissue during the treatment.
After the doctor finished cleaning my teeth  I asked for another piece of tissue and He pointed it out and said throw that on the grey garbage container.
His attitude toward me is unprofessional as he represents the company he works for.
And FYI  I fully paid with my own money without insurance.
Or is this your service standard???.
March 6, 2024, around 10 am"
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/104290670102768568099/reviews?hl=en,Teoh Yee Mun,5,2 years ago,We were on holiday in Yogyakarta when my girl fall sick. We came across the hospital on Google and came here on good review. The service exceeded my expectations. Service is exceptional. Hospital has been there long time but well maintained. The only spot in the horizon is that the more supplemental type of medicine is expensive. Otherwise great experience. Thank you hospital!
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/116592081445331005664/reviews?hl=en,Alexandra Prima,5,Edited a year ago,"Excellent service, nice staff, doctors, and nurses. They will assist you step by step.

When I Took my uncle to the IGD, and told the doctor about his breathing difficulties, the staff directly took care of my uncle in the ER while I filled out the registration form.

They prepared everything, examined thoroughly, gave the treatment, and provided useful information.

The room is clean, the food is good, the atmosphere is nice, the nurses are engaging, and eventhough we use BPJS, Pantirapih treated us well.

I highly recommend this hospital."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/115708730466893919794/reviews?hl=en,Roberto Handoyo,4,8 years ago,One of best and comfort hospital in town..1st option for my family
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/112322622288602280411/reviews?hl=en,L Maduningtyas,5,2 years ago,"Always be my first choice, for me, my kids, families. I gave birth to my second son here and it was wonderful experience! when my kids got sick, dr Sutaryo is my first choice, he was my doctor when I was a kid and now the doctor of my sons. they have pediatric clinic different area with the children development clinic, unlike other hospitals in Yogyakarta area. Their IGD/emergency is the best in town, super quick and helpful staff everywhere."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/117025470002806821151/reviews?hl=en,Andrew,1,a year ago,"Incredible i got an appointment with the doctor for between 8 and 9. The doctor arrived at 10.00 so got in at 10.30.
I was 10 seconds inside that he tells me ""you need operation"" and the hospital charged me 150k for this.

Dont go here!!!!!!"
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/118067160445557379149/reviews?hl=en,Rice Colander,4,4 years ago,"I went here several times. I must admit it was a nice experience compared to many hospitals in Indonesia. However, some things can be improved. The doctors should perform some tests rather confirm a condition too early."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/106101895323843715076/reviews?hl=en,mr. nobody,5,5 months ago,"Clean, nice personel, warm hospitality and welcomed"
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/116981117000026222270/reviews?hl=en,BLou,5,2 years ago,"I went there late at night for an emergency and I was treated very professionally. The staff was very friendly and spoke great English. It surpasses the standards of many European hospitals. I had to come back the day after and same, excellent treatment."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/103035746415479927580/reviews?hl=en,rio paradika,4,7 years ago,We came to visit relative and have an overall nice experience
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/113934342492633746473/reviews?hl=en,Illona Muda,4,7 years ago,"My hospital to go since I'm younger. My sister was born here, and my grandparents had their routine health check too. Always like the controlled busy-but-calm ambience. The staffs are agile, discipline and friendly. They had modernized the service years ago, far more comfortable than prior experiences I had. And they don't stop developing until now."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/110663158446247189018/reviews?hl=en,Trainer Sukses,5,3 years ago,"Yesterday was my first time using BPJS. I""ve heard lots of negative reviews about how poor the service for BPJS patient.

But it was'n like that at all. Everythingis so easy, the place so comfortable with AC and super clean. I've left my phone on the counter and comeback 3 hours later and my cell was stiil there. Thank you Miss Jessica for being so kind ,polite and helpful. Thank you saving my phone."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/102756627026438325484/reviews?hl=en,steve kanisius,5,6 years ago,"Clean,  accurate,  profesional. When other health facilities fail to give proper medical treatment, this hospital, as far as I know,  always provide you with effective one. This month, my wife got motorcycle accident and got some wounds on her legs. Three weeks treatment in other health facilities did not make any progress and finally we come to this hospital and got some help. After being treated my wife told me that she felt better."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/107886115117470116332/reviews?hl=en,Fransiscus Aditya,5,11 years ago,"This hospital is the best hospital, as it compared to the state hospital. The costs are not as expensive as in other private hospitals. The staff are very disciplined. Especially in the case of visiting hours and hospital hygiene. In addition, a small chapel here really make the heart calm. How nice to be in this hospital."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/105635775413010297538/reviews?hl=en,Gray -ish,5,4 years ago,"My father was hospitalised here. Everyone who work there are professionals. Very good in doing protocol as well, I mean of course, it's a huge hospital haha. I heard that this hospital is also famous for being good. There's some business in the hospital as well, like bakery, food court and else, for those who are accompanying a member of families that being sick, you can buy some food from the business there. One thing that I really liked was  that the place is so clean. You can have a check or test for covid too, it's PCR test but usually for those who will stay there as patient like my father, for heart problem. No positive covid tested patient there, only for the negative tested. If you're local people or Indonesian citizenship, you can use BPJS(it's similar to insurance but only available for people with Indonesian citizenship) and there's a verification needed if you choose BPJS for the services/payment method to avoid fraudulent. The parking is large enough, it's underground. Anyway, it's a good hospital, and I can recommend this for you ONLY IF YOU'RE SICK. You don't want to stay in hospital if you're healthy, do you? 😂"
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/112847007506316414698/reviews?hl=en,Antonius Satria Hadi,4,9 years ago,"so far, i think that the entire place and service was good enough"
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/106419825344786483949/reviews?hl=en,Michael Villanueva,5,2 years ago,Im from Philippines visiting Jogja been in ER for 3 times due to stomach and chest pain. The staff in ER are helpful and easy to understand english. Thank You for helping me.
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/107993505827575647379/reviews?hl=en,Helmi Nurfuadi,4,8 years ago,"I got listed as a patient since 2011. If you don't get any prescription for your visit to the clinic, expect to pay at least IDR 120K or depends on which doctor you get. The wards somehow feels old (the interior and furnitures are as if they've been there since 1980s), no matter in which class of ward you're in. Very kind and helpful nurses, though."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/117652160888955799871/reviews?hl=en,Mega Febia,4,8 years ago,"Great hospital! though we are not in the same religion but we were served with professionalism and hospitality. The hospital layout is not confusing. But it gave us a big headache, when we need to wait in a very long queue at the drug station..."
Panti Rapih Hospital,Hospital,https://www.google.com/maps/contrib/114428022816046154730/reviews?hl=en,K. Hulst,2,6 years ago,"The new building isn't supported with a new system. Everything seems too old fashioned. The toilets don't have any baby diapers changing bed (u know what I mean if u ever flight/traveled...). Even if you're at the new 3rd floor building (for babies and kids!). How can we change the baby diapers all around this hospital if ur baby is not a patient? The toilets don't have any toilets paper, it is also confusing. Meanwhile every rooms of the toilets have the irons to hang the toilet papers. There are 2 lifts (2 at the busiest place) which always are bussy meanwhile the people with the wheelchairs have to wait so many times to get inside. My suggestion is to renew the system and its supports for a better quality. One thing that I like is the price & the very kindness & polite attitude of the Security Workers and their levels. Thanks!"
